ord,date_from,date_to,release,days,contributions,pushes,issue_evs,pr_evs,pr_reviews,comment_evs,contributors,committers,issuers,pr_creators,pr_reviewers,commenters,contributing_coms,committing_coms,issuers_coms,pr_creating_coms,pr_reviewing_coms,commenting_coms,contributions_per_day,pushes_per_day,issue_evs_per_day,pr_evs_per_day,pr_reviews_per_day,comment_evs_per_day,top_contributors,top_contributors_coms,n_top_contributing_coms,top_contributions,top_contributions_perc,top_committers,top_committers_coms,n_top_committing_coms,top_commits,top_commits_perc,top_issuers,top_issuers_coms,n_top_issuers_coms,top_issues,top_issues_perc,top_pr_creators,top_pr_creators_coms,n_top_pr_creators_coms,top_prs,top_prs_perc,top_reviewers,top_reviewers_coms,n_top_reviewers_coms,top_reviews,top_reviews_perc,top_commenters,top_commenters_coms,n_top_commenters_coms,top_comments,top_comments_perc
1,2014-01-01T00:00:02Z,2016-03-10T00:00:00Z,Before joining CNCF,798,65405,18413,16319,30673,63527,148203,1959,312,1421,1008,496,2322,439,83,245,372,142,422,81.96115288220551,23.073934837092732,20.449874686716793,38.43734335839599,79.60776942355889,185.71804511278197,"brendandburns,lavalamp,thockin,bgrant0607,smarterclayton,erictune,dchen1107,zmerlynn,mikedanese,wojtek-t,satnam6502,vmarmol,gmarek,jbeda,vishh,jlowdermilk,a-robinson,roberthbailey,bryk,derekwaynecarr","Google,Red Hat,Cockroach Labs",3,32902,50.3050225517926764,"brendandburns,lavalamp,thockin,bgrant0607,smarterclayton,erictune,jbeda,vmarmol,zmerlynn,satnam6502,dchen1107,bryk,derekwaynecarr,mikedanese,a-robinson,vishh,jlowdermilk,roberthbailey,wojtek-t,eparis","Google,Red Hat,Cockroach Labs",3,11288,61.3045131157334492,"bgrant0607,thockin,lavalamp,brendandburns,dchen1107,erictune,roberthbailey,smarterclayton,gmarek,quinton-hoole,satnam6502,ihmccreery,justinsb,bprashanth,zmerlynn,davidopp,wojtek-t,mikedanese,yujuhong,goltermann","Google,Red Hat,FathomDB",3,7421,45.4746001593234880,"brendandburns,lavalamp,thockin,bgrant0607,mikedanese,smarterclayton,wojtek-t,zmerlynn,erictune,dchen1107,gmarek,vmarmol,caesarxuchao,vishh,piosz,eparis,jlowdermilk,mwielgus,satnam6502,a-robinson","Google,Red Hat,Cockroach Labs",3,15430,50.3048283506667101,"lavalamp,bgrant0607,thockin,smarterclayton,brendandburns,davidopp,erictune,wojtek-t,pmorie,vishh,caesarxuchao,liggitt,nikhiljindal,quinton-hoole,derekwaynecarr,bprashanth,roberthbailey,deads2k,bryk,gmarek","Google,Red Hat",2,36537,57.5141278511499048,"bgrant0607,thockin,lavalamp,smarterclayton,wojtek-t,brendandburns,erictune,dchen1107,davidopp,derekwaynecarr,zmerlynn,roberthbailey,yujuhong,pmorie,bprashanth,vishh,mikedanese,quinton-hoole,gmarek,nikhiljindal","Google,Red Hat",2,78571,53.0157959015674447
2,2016-03-10T00:00:00Z,2018-04-11T08:16:29.890279Z,Since joining CNCF,762,197887,33277,60711,103899,189953,501916,11653,318,8991,5348,2495,14888,1453,71,886,1382,646,1427,259.6942257217848,43.67060367454068,79.6732283464567,136.3503937007874,249.28215223097112,658.6824146981627,"chenopis,justinsb,aledbf,krzyzacy,Steve53,fejta,spxtr,technosophos,chrislovecnm,taotaotheripper,mwielgus,wojtek-t,r2d4,mikedanese,pwittrock,ixdy,thockin,dlorenc,luxas,maciaszczykm","Google,FathomDB,Soficom,Microsoft,CNM Consulting,Independent,Fujitsu",7,47593,24.0505945312223643,"chenopis,aledbf,Steve53,justinsb,krzyzacy,mwielgus,technosophos,maciaszczykm,spxtr,bryk,mbohlool,r2d4,mrunalp,floreks,taotaotheripper,mattymo,dlorenc,wongma7,johndmulhausen,pwittrock","Google,Soficom,FathomDB,Microsoft,Fujitsu,Red Hat,Mirantis",7,13610,40.8991195119752382,"justinsb,chrislovecnm,fejta,luxas,aledbf,thockin,technosophos,kargakis,liggitt,mikedanese,floreks,taotaotheripper,yujuhong,maciaszczykm,bgrant0607,pwittrock,smarterclayton,pmorie,bprashanth,r2d4","FathomDB,CNM Consulting,Google,Independent,Soficom,Microsoft,Red Hat,Fujitsu",8,12930,21.2976231654889559,"justinsb,chenopis,krzyzacy,aledbf,Steve53,spxtr,mwielgus,taotaotheripper,wojtek-t,fejta,ixdy,technosophos,r2d4,mikedanese,mattymo,chrislovecnm,dlorenc,pwittrock,mrunalp,gmarek","FathomDB,Google,Soficom,Microsoft,Mirantis,CNM Consulting,Red Hat",7,24487,23.5680805397549543,"liggitt,sttts,deads2k,luxas,wojtek-t,thockin,taotaotheripper,lavalamp,smarterclayton,kargakis,caesarxuchao,ixdy,fejta,pmorie,chrislovecnm,krzyzacy,justinsb,yujuhong,msau42,spxtr","Red Hat,Mesosphere,Independent,Google,CNM Consulting,FathomDB",6,56293,29.6352255557953810,"liggitt,smarterclayton,chrislovecnm,thockin,wojtek-t,luxas,deads2k,krzyzacy,ixdy,kargakis,justinsb,BenTheElder,yujuhong,bgrant0607,fejta,sttts,dims,mikedanese,lavalamp,taotaotheripper","Red Hat,CNM Consulting,Google,Independent,FathomDB,Mesosphere,Huawei",7,111878,22.2901840148550754
101,2014-01-01T00:00:01Z,2015-07-11T04:02:31Z,start - v1.0.0,556,34955,13670,7092,14193,25902,62183,915,279,602,525,241,991,232,79,122,198,70,216,62.868705035971225,24.586330935251798,12.755395683453237,25.526978417266186,46.5863309352518,111.83992805755396,"brendandburns,lavalamp,thockin,bgrant0607,smarterclayton,vmarmol,erictune,satnam6502,dchen1107,jbeda,zmerlynn,derekwaynecarr,roberthbailey,jlowdermilk,a-robinson,yujuhong,quinton-hoole,saad-ali,ddysher,vishh","Google,Red Hat,Cockroach Labs",3,22187,63.4730367615505650,"brendandburns,lavalamp,thockin,smarterclayton,bgrant0607,jbeda,vmarmol,erictune,satnam6502,derekwaynecarr,zmerlynn,dchen1107,roberthbailey,ddysher,markturansky,a-robinson,saad-ali,jlowdermilk,rjnagal,vishh","Google,Red Hat,Cockroach Labs",3,9190,67.2275054864667154,"bgrant0607,thockin,brendandburns,lavalamp,erictune,dchen1107,satnam6502,roberthbailey,smarterclayton,zmerlynn,quinton-hoole,jbeda,vmarmol,bprashanth,jlowdermilk,davidopp,justinsb,a-robinson,derekwaynecarr,goltermann","Google,Red Hat,FathomDB,Cockroach Labs",4,4204,59.2780597856739989,"brendandburns,lavalamp,thockin,bgrant0607,smarterclayton,vmarmol,dchen1107,zmerlynn,satnam6502,erictune,jbeda,jlowdermilk,roberthbailey,derekwaynecarr,yujuhong,a-robinson,nikhiljindal,justinsb,wojtek-t,saad-ali","Google,Red Hat,Cockroach Labs,FathomDB",4,9146,64.4402170083844149,"lavalamp,thockin,bgrant0607,smarterclayton,brendandburns,erictune,vmarmol,roberthbailey,quinton-hoole,davidopp,pmorie,zmerlynn,filbranden,markturansky,vishh,bprashanth,derekwaynecarr,satnam6502,mbforbes,jbeda","Google,Red Hat,UW",3,18651,72.0060227009497336,"bgrant0607,smarterclayton,thockin,lavalamp,brendandburns,erictune,dchen1107,satnam6502,zmerlynn,derekwaynecarr,roberthbailey,vmarmol,davidopp,quinton-hoole,pmorie,jbeda,wojtek-t,bprashanth,yujuhong,jlowdermilk","Google,Red Hat",2,41263,66.3573645530128813
102,2015-07-11T04:02:31Z,2015-09-25T23:41:40Z,v1.0.0 - v1.1.0,76,9778,1753,2492,5533,11689,24727,572,42,431,310,209,743,158,7,101,124,61,177,128.6578947368421,23.06578947368421,32.78947368421053,72.80263157894737,153.80263157894737,325.35526315789474,"mikedanese,thockin,brendandburns,bgrant0607,vishh,erictune,wojtek-t,zmerlynn,gmarek,piosz,alex-mohr,lavalamp,jszczepkowski,yujuhong,eparis,caesarxuchao,mwielgus,a-robinson,roberthbailey,nikhiljindal","Google,Red Hat,Cockroach Labs",3,5418,55.4101043158110043,"mikedanese,bgrant0607,thockin,vishh,brendandburns,erictune,wojtek-t,zmerlynn,alex-mohr,jszczepkowski,gmarek,piosz,saad-ali,lavalamp,ArtfulCoder,dchen1107,roberthbailey,a-robinson,yujuhong,cjcullen","Google,Cockroach Labs",2,1463,83.4569309754706218,"goltermann,bgrant0607,thockin,erictune,gmarek,brendandburns,mikedanese,roberthbailey,lavalamp,mwielgus,vishh,quinton-hoole,alex-mohr,yujuhong,wojtek-t,justinsb,dchen1107,smarterclayton,davidopp,derekwaynecarr","Google,FathomDB,Red Hat",3,1097,44.0208667736757624,"mikedanese,brendandburns,thockin,vishh,wojtek-t,bgrant0607,erictune,zmerlynn,piosz,caesarxuchao,sttts,eparis,gmarek,yujuhong,lavalamp,jszczepkowski,smarterclayton,alex-mohr,nikhiljindal,a-robinson","Google,Mesosphere,Red Hat,Cockroach Labs",4,3177,57.4191216338333635,"bgrant0607,thockin,lavalamp,davidopp,smarterclayton,brendandburns,vishh,mikedanese,pmorie,nikhiljindal,caesarxuchao,jdef,sttts,liggitt,gmarek,wojtek-t,deads2k,JanetKuo,derekwaynecarr,erictune","Google,Red Hat,Mesosphere",3,7254,62.0583454529899906,"bgrant0607,thockin,smarterclayton,lavalamp,mikedanese,brendandburns,wojtek-t,vishh,erictune,derekwaynecarr,gmarek,caesarxuchao,pmorie,zmerlynn,dchen1107,davidopp,nikhiljindal,roberthbailey,yujuhong,eparis","Google,Red Hat",2,12913,52.2222671573583532
103,2015-09-25T23:41:40Z,2016-03-16T22:01:03Z,v1.1.0 - v1.2.0,172,21650,3155,7123,11372,26768,64029,1105,76,832,546,316,1417,259,10,155,198,82,278,125.87209302325581,18.343023255813954,41.41279069767442,66.11627906976744,155.62790697674419,372.26162790697674,"bryk,gmarek,mwielgus,wojtek-t,ihmccreery,mikedanese,bgrant0607,piosz,thockin,brendandburns,bprashanth,dchen1107,eparis,caesarxuchao,jlowdermilk,lavalamp,a-robinson,justinsb,jackgr,vishh","Google,Red Hat,Cockroach Labs,FathomDB",4,10211,47.1639722863741339,"bryk,johndmulhausen,mwielgus,gmarek,piosz,eparis,bgrant0607,brendandburns,a-robinson,dchen1107,mikedanese,jlowdermilk,wojtek-t,CreaturesInUnitards,fabioy,jackgr,lavalamp,bprashanth,ihmccreery,vaikas-google","Google,Red Hat,Cockroach Labs",3,2400,76.0697305863708399,"bgrant0607,ihmccreery,thockin,gmarek,justinsb,wojtek-t,bprashanth,lavalamp,mikedanese,dchen1107,jackgr,davidopp,piosz,mwielgus,bryk,yujuhong,JanetKuo,quinton-hoole,jlowdermilk,brendandburns","Google,FathomDB",2,3069,43.0857784641302822,"bryk,gmarek,wojtek-t,mwielgus,mikedanese,piosz,caesarxuchao,eparis,brendandburns,ihmccreery,bprashanth,thockin,sttts,vishh,dchen1107,jlowdermilk,bgrant0607,erictune,mqliang,justinsb","Google,Red Hat,Mesosphere,Caicloud,FathomDB",5,5384,47.3443545550474851,"bgrant0607,lavalamp,wojtek-t,thockin,bryk,davidopp,caesarxuchao,liggitt,smarterclayton,vishh,pmorie,deads2k,JanetKuo,ixdy,timstclair,jdef,kargakis,bprashanth,derekwaynecarr,yujuhong","Google,Red Hat,Mesosphere",3,14172,52.9438135086670652,"bgrant0607,wojtek-t,lavalamp,thockin,davidopp,smarterclayton,ixdy,bprashanth,ihmccreery,yujuhong,bryk,gmarek,mikedanese,dchen1107,caesarxuchao,vishh,erictune,brendandburns,pmorie,derekwaynecarr","Google,Red Hat",2,30623,47.8267659966577645
104,2016-03-16T22:01:03Z,2016-07-01T19:19:06Z,v1.2.0 - v1.3.0,106,17022,2674,6192,8156,19442,45555,1191,81,918,601,345,1482,278,18,181,209,97,305,160.58490566037736,25.22641509433962,58.41509433962264,76.94339622641509,183.41509433962264,429.7641509433962,"johndmulhausen,bryk,technosophos,eparis,lavalamp,dlorenc,bprashanth,justinsb,mikedanese,mwielgus,wojtek-t,bgrant0607,fejta,piosz,spxtr,gmarek,jlowdermilk,roberthbailey,michelleN,luxas","Google,Microsoft,Red Hat,FathomDB,Independent",5,7414,43.5553988955469393,"johndmulhausen,bryk,eparis,technosophos,lavalamp,mwielgus,roberthbailey,dlorenc,mikedanese,bprashanth,justinsb,jlowdermilk,bgrant0607,adamreese,wojtek-t,luxas,piosz,floreks,michelleN,zmerlynn","Google,Red Hat,Microsoft,FathomDB,Independent,Fujitsu",6,1986,74.2707554225878833,"technosophos,lavalamp,bgrant0607,bprashanth,fejta,thockin,justinsb,bryk,mikedanese,wojtek-t,yujuhong,pwittrock,dlorenc,piosz,johndmulhausen,gmarek,jackgr,smarterclayton,dchen1107,jlowdermilk","Microsoft,Google,FathomDB,Red Hat",4,2360,38.1136950904392765,"eparis,bryk,technosophos,mwielgus,dlorenc,wojtek-t,justinsb,johndmulhausen,lavalamp,mikedanese,spxtr,bprashanth,gmarek,piosz,fejta,zmerlynn,ixdy,adamreese,roberthbailey,smarterclayton","Red Hat,Google,Microsoft,FathomDB",4,3471,42.5576262873957822,"lavalamp,smarterclayton,wojtek-t,thockin,johndmulhausen,bprashanth,pmorie,vishh,derekwaynecarr,nikhiljindal,quinton-hoole,deads2k,caesarxuchao,ixdy,saad-ali,bgrant0607,yujuhong,pwittrock,davidopp,liggitt","Google,Red Hat",2,9521,48.9712992490484518,"bgrant0607,lavalamp,smarterclayton,wojtek-t,bprashanth,thockin,bryk,yujuhong,ixdy,vishh,pwittrock,luxas,eparis,nikhiljindal,spxtr,derekwaynecarr,mikedanese,dchen1107,gmarek,taotaotheripper","Google,Red Hat,Independent",3,17744,38.9507189112062342
105,2016-07-01T19:19:06Z,2016-09-26T18:09:47Z,v1.3.0 - v1.4.0,86,15697,2279,5219,8199,17687,41784,1321,104,1025,625,365,1676,287,16,185,203,95,347,182.52325581395348,26.5,60.68604651162791,95.33720930232558,205.6627906976744,485.86046511627904,"justinsb,pwittrock,dlorenc,bryk,wojtek-t,technosophos,mikedanese,bprashanth,rmmh,fejta,thockin,devin-donnelly,gmarek,piosz,david-mcmahon,lavalamp,spxtr,mwielgus,ixdy,foxish","FathomDB,Google,Microsoft",3,5772,36.7713575842517679,"justinsb,pwittrock,bryk,dlorenc,devin-donnelly,mikedanese,rmmh,technosophos,david-mcmahon,johndmulhausen,adamreese,fejta,lavalamp,spxtr,luxas,jaredbhatti,kelseyhightower,wojtek-t,gmarek,ixdy","FathomDB,Google,Microsoft,Independent",4,1422,62.3957876261518210,"justinsb,bprashanth,pwittrock,thockin,dlorenc,technosophos,fejta,quinton-hoole,piosz,davidopp,yujuhong,wojtek-t,dchen1107,gmarek,bryk,mwielgus,lavalamp,bgrant0607,maciaszczykm,JanetKuo","FathomDB,Google,Microsoft,Fujitsu",4,1736,33.2630772178578272,"justinsb,wojtek-t,dlorenc,pwittrock,mikedanese,bryk,rmmh,gmarek,foxish,fejta,technosophos,devin-donnelly,taotaotheripper,david-mcmahon,mwielgus,spxtr,apelisse,ixdy,piosz,lavalamp","FathomDB,Google,Microsoft",3,2930,35.7360653738260764,"wojtek-t,thockin,lavalamp,smarterclayton,deads2k,sttts,yujuhong,bprashanth,taotaotheripper,mwielgus,caesarxuchao,ixdy,liggitt,vishh,feiskyer,fejta,nikhiljindal,luxas,saad-ali,derekwaynecarr","Google,Red Hat,Mesosphere,Hyper.sh,Independent",5,7780,43.9871091762311302,"thockin,smarterclayton,lavalamp,wojtek-t,bprashanth,vishh,pwittrock,taotaotheripper,yujuhong,deads2k,ixdy,dlorenc,luxas,bryk,mikedanese,derekwaynecarr,bgrant0607,caesarxuchao,dims,spxtr","Google,Red Hat,Independent,Mirantis",4,14469,34.6280873061458932
106,2016-09-26T18:09:47Z,2016-12-12T23:29:43Z,v1.4.0 - v1.5.0,77,19077,3240,6128,9709,15030,48154,1565,130,1177,790,454,2075,376,22,241,275,117,437,247.75324675324674,42.077922077922075,79.58441558441558,126.0909090909091,195.19480519480518,625.3766233766233,"fejta,justinsb,technosophos,spxtr,wojtek-t,chrislovecnm,devin-donnelly,mikedanese,ixdy,bogdando,gmarek,rmmh,bryk,mbohlool,r2d4,foxish,zmerlynn,saad-ali,luxas,thockin","Google,FathomDB,Microsoft,CNM Consulting,Mirantis,Independent",6,6966,36.5151753420349111,"bogdando,devin-donnelly,technosophos,bryk,mbohlool,spxtr,fejta,justinsb,chrislovecnm,rmmh,wojtek-t,jfrazelle,saad-ali,mrunalp,runcom,r2d4,zmerlynn,adamreese,viglesiasce,foxish","Mirantis,Google,Microsoft,FathomDB,CNM Consulting,Red Hat",6,1848,57.0370370370370370,"fejta,justinsb,mikedanese,chrislovecnm,technosophos,ixdy,luxas,bprashanth,saad-ali,kris-nova,spxtr,dims,wojtek-t,yujuhong,piosz,rmmh,foxish,errordeveloper,runseb,mbohlool","Google,FathomDB,CNM Consulting,Microsoft,Independent,Mirantis,Weaveworks",7,2151,35.1011749347258486,"justinsb,spxtr,wojtek-t,technosophos,fejta,gmarek,devin-donnelly,zmerlynn,rmmh,ixdy,deads2k,r2d4,mikedanese,foxish,chrislovecnm,mrunalp,jfrazelle,thockin,bryk,krzyzacy","FathomDB,Google,Microsoft,Red Hat,CNM Consulting",5,3429,35.3177464208466371,"liggitt,wojtek-t,deads2k,ixdy,devin-donnelly,sttts,smarterclayton,chrislovecnm,kargakis,thockin,bprashanth,spxtr,gmarek,taotaotheripper,JanetKuo,timstclair,fejta,lavalamp,caesarxuchao,feiskyer","Red Hat,Google,Mesosphere,CNM Consulting,Hyper.sh",5,5793,38.5429141716566866,"dims,smarterclayton,mikedanese,saad-ali,chrislovecnm,wojtek-t,thockin,luxas,ixdy,deads2k,bprashanth,yujuhong,kargakis,spxtr,bgrant0607,taotaotheripper,justinsb,liggitt,fejta,foxish","Mirantis,Red Hat,Google,CNM Consulting,Independent,FathomDB",6,15545,32.2818457449017735
107,2016-12-12T23:29:43Z,2017-03-28T16:23:06Z,v1.5.0 - v1.6.0,105,30081,5623,8810,15648,25662,66826,2326,168,1721,1198,656,3092,556,36,336,453,210,611,286.48571428571427,53.55238095238095,83.9047619047619,149.02857142857144,244.4,636.4380952380952,"justinsb,chenopis,spxtr,aledbf,krzyzacy,chrislovecnm,technosophos,r2d4,fejta,mattymo,pmorie,Steve53,wojtek-t,devin-donnelly,deads2k,jaredbhatti,ixdy,bogdando,calebamiles,liggitt","FathomDB,Google,Soficom,CNM Consulting,Microsoft,Mirantis,Red Hat",7,9555,31.7642365612845318,"chenopis,justinsb,aledbf,krzyzacy,devin-donnelly,spxtr,technosophos,chrislovecnm,calebamiles,r2d4,lachie83,mattymo,fejta,ant31,Steve53,wongma7,bogdando,ideahitme,bgrant0607,prydonius","Google,FathomDB,Soficom,Microsoft,CNM Consulting,Red Hat,Mirantis,Bitnami",8,2896,51.5027565356571225,"justinsb,chrislovecnm,jaredbhatti,technosophos,fejta,pmorie,liggitt,aledbf,kargakis,foxish,luxas,calebamiles,r2d4,ethernetdan,Steve53,kris-nova,spxtr,dchen1107,yujuhong,maciaszczykm","FathomDB,CNM Consulting,Google,Microsoft,Red Hat,Soficom,Independent,Fujitsu",8,2345,26.6174801362088536,"justinsb,chenopis,spxtr,krzyzacy,aledbf,deads2k,r2d4,wojtek-t,mattymo,chrislovecnm,pmorie,fejta,Steve53,technosophos,devin-donnelly,ixdy,liggitt,zmerlynn,mikedanese,bogdando","FathomDB,Google,Soficom,Red Hat,Mirantis,CNM Consulting,Microsoft",7,5084,32.4897750511247444,"liggitt,deads2k,sttts,justinsb,krzyzacy,chrislovecnm,kargakis,luxas,wojtek-t,smarterclayton,fejta,pmorie,thockin,duglin,caesarxuchao,spxtr,ixdy,derekwaynecarr,gmarek,JanetKuo","Red Hat,Mesosphere,FathomDB,Google,CNM Consulting,Independent,IBM",7,9364,36.4897513833684046,"deads2k,liggitt,smarterclayton,justinsb,chrislovecnm,kargakis,thockin,luxas,ixdy,krzyzacy,spxtr,wojtek-t,yujuhong,aledbf,technosophos,fejta,sttts,madhusudancs,ncdc,davidopp","Red Hat,FathomDB,CNM Consulting,Google,Independent,Soficom,Microsoft,Mesosphere,FOSSEE,ASG Consulting",10,18182,27.2079729446622572
108,2017-03-28T16:23:06Z,2017-06-29T22:53:16Z,v1.6.0 - v1.7.0,93,28464,5397,8779,14288,27554,70090,2585,157,1915,1302,759,3614,601,33,367,489,247,680,306.06451612903226,58.03225806451613,94.39784946236558,153.63440860215053,296.2795698924731,753.6559139784946,"chenopis,aledbf,Steve53,krzyzacy,justinsb,fejta,chrislovecnm,mwielgus,mumoshu,mbohlool,pwittrock,thockin,spxtr,wongma7,taotaotheripper,feiskyer,runcom,r2d4,kargakis,pmorie","Google,Soficom,FathomDB,CNM Consulting,Cloud Works,Red Hat,Hyper.sh",7,9202,32.3285553681843732,"chenopis,Steve53,krzyzacy,aledbf,justinsb,runcom,mbohlool,ideahitme,mumoshu,mwielgus,wongma7,pwittrock,chrislovecnm,fejta,prydonius,spxtr,technosophos,r2d4,taotaotheripper,feiskyer","Google,Soficom,FathomDB,Red Hat,Cloud Works,CNM Consulting,Bitnami,Microsoft,Hyper.sh",9,3166,58.6622197517139151,"thockin,kargakis,smarterclayton,luxas,aledbf,fejta,chrislovecnm,maciaszczykm,mumoshu,roberthbailey,pmorie,floreks,liggitt,mikedanese,mwielgus,mbohlool,yujuhong,justinsb,chenopis,dchen1107","Google,Red Hat,Independent,Soficom,CNM Consulting,Fujitsu,Cloud Works,FathomDB",8,2459,28.0100239207198998,"chenopis,Steve53,krzyzacy,aledbf,justinsb,mwielgus,chrislovecnm,pwittrock,fejta,spxtr,zhangxiaoyu-zidif,wongma7,taotaotheripper,mbohlool,feiskyer,ixdy,mumoshu,r2d4,runcom,caesarxuchao","Google,Soficom,FathomDB,CNM Consulting,ZTE,Red Hat,Hyper.sh,Cloud Works",8,4567,31.9638857782754759,"liggitt,taotaotheripper,deads2k,sttts,kargakis,fejta,smarterclayton,wojtek-t,krzyzacy,caesarxuchao,lavalamp,thockin,luxas,timstclair,spxtr,chenopis,pwittrock,pmorie,chrislovecnm,yujuhong","Red Hat,Mesosphere,Google,Independent,CNM Consulting",5,8980,32.5905494665021412,"kargakis,liggitt,smarterclayton,thockin,zhaoxpZTE,chrislovecnm,fejta,luxas,caesarxuchao,deads2k,cblecker,wojtek-t,krzyzacy,spiffxp,ixdy,k82,justinsb,aledbf,mumoshu,dchen1107","Red Hat,Google,CNM Consulting,Independent,Kelowna,Samsung,FathomDB,Soficom,Cloud Works",9,17514,24.9878727350549294
